 40;  0;1.254019;0.251596;0.000000;-1.98
 40;  2;1.254019;0.251596;0.000000;-1.98
 40;  4;1.254019;0.251596;0.000000;-1.98
 40;  6;1.254019;0.251596;0.000000;-1.98
 40;  8;1.254019;0.251596;0.000000;-1.98
 40; 10;1.254019;0.251596;0.000000;-1.98
 40; 12;1.254019;0.251596;0.000000;-1.98
 40; 14;1.254019;0.251596;0.000000;-1.98
 40; 16;1.254019;0.251596;0.000000;-1.98
 40; 18;1.254019;0.251596;0.000000;-1.98
 40; 20;1.254019;0.251596;0.000000;-1.98
 40; 22;1.254019;0.251596;0.000000;-1.98
 40; 24;1.254019;0.251596;0.000000;-1.98
 40; 26;1.254019;0.251596;0.000000;-1.98
 40; 28;1.254019;0.251596;0.000000;-1.98
 40; 30;1.254019;0.251596;0.000000;-1.98
 40; 32;1.254019;0.251596;0.000000;-1.98
 40; 34;1.254019;0.251596;0.000000;-1.98
 40; 36;1.254019;0.251596;0.000000;-1.98
 40; 38;1.254019;0.251596;0.000000;-1.98
 40; 40;1.254019;0.251596;0.000000;-1.98
 40; 42;1.254019;0.000000;0.251596;-16.50
 40; 44;1.254019;0.000000;0.251596;-16.50
 40; 46;1.254019;0.000000;0.251596;-16.50
 40; 48;1.254019;0.000000;0.251596;-16.50
 40; 50;1.254019;0.000000;0.251596;-16.50
 40; 52;1.254019;0.000000;0.251596;-16.50
 40; 54;1.254019;0.000000;0.251596;-16.50
 40; 56;1.254019;0.000933;0.250663;-16.47
 40; 58;1.254019;0.010288;0.241308;-15.94
 40; 60;1.254019;0.020490;0.231106;-15.31
 40; 62;1.254019;0.032258;0.219338;-14.66
 40; 64;1.254019;0.043669;0.207927;-13.98
 40; 66;1.254019;0.054515;0.197081;-13.29
 40; 68;1.254019;0.066010;0.185586;-12.64
 40; 70;1.254019;0.078423;0.173173;-11.96
 40; 72;1.254019;0.089821;0.161775;-11.29
 40; 74;1.254019;0.099617;0.151979;-10.72
 40; 76;1.254019;0.110253;0.141343;-10.11
 40; 78;1.254019;0.121323;0.130273;-9.49
 40; 80;1.254019;0.132700;0.118896;-8.82
 40; 82;1.254019;0.144104;0.107492;-8.12
 40; 84;1.254019;0.156961;0.094635;-7.43
 40; 86;1.254019;0.168540;0.083056;-6.77
 40; 88;1.254019;0.179267;0.072329;-6.16
 40; 90;1.254019;0.190130;0.061466;-5.50
 40; 92;1.254019;0.202054;0.049542;-4.84
 40; 94;1.254019;0.214151;0.037445;-4.17
 40; 96;1.254019;0.224478;0.027118;-3.52
 40; 98;1.254019;0.236508;0.015088;-2.88
 40;100;1.254019;0.248408;0.003188;-2.21
