  0;  0;1.258932;0.243171;0.000000;-1.84
 10;  0;1.303079;0.199024;0.000000;-1.52
 20;  0;1.339320;0.162783;0.000000;-1.27
 30;  0;1.368892;0.133211;0.000000;-1.06
 40;  0;1.393108;0.108995;0.000000;-0.82
 50;  0;1.412812;0.089291;0.000000;-0.70
 60;  0;1.429066;0.073037;0.000000;-0.53
 70;  0;1.442326;0.059777;0.000000;-0.46
 80;  0;1.453197;0.048906;0.000000;-0.41
 90;  0;1.462242;0.039861;0.000000;-0.39
100;  0;1.469634;0.032469;0.000000;-0.28
110;  0;1.475560;0.026543;0.000000;-0.22
120;  0;1.480474;0.021629;0.000000;-0.20
130;  0;1.484448;0.017655;0.000000;-0.17
140;  0;1.487767;0.014336;0.000000;-0.16
150;  0;1.490526;0.011577;0.000000;-0.16
160;  0;1.492821;0.009282;0.000000;-0.15
170;  0;1.494731;0.007372;0.000000;-0.15
180;  0;1.496285;0.005818;0.000000;-0.12
190;  0;1.497505;0.004598;0.000000;-0.09
200;  0;1.498478;0.003625;0.000000;-0.09
210;  0;1.499287;0.002816;0.000000;-0.08
220;  0;1.499920;0.002183;0.000000;-0.05
230;  0;1.500411;0.001692;0.000000;-0.04
240;  0;1.500786;0.001317;0.000000;-0.04
250;  0;1.501082;0.001021;0.000000;-0.03
260;  0;1.501335;0.000768;0.000000;-0.03
270;  0;1.501522;0.000581;0.000000;-0.02
280;  0;1.501653;0.000450;0.000000;-0.01
290;  0;1.501749;0.000354;0.000000;-0.01
300;  0;1.501813;0.000290;0.000000;0.00
310;  0;1.501853;0.000250;0.000000;0.00
320;  0;1.501893;0.000210;0.000000;-0.00
330;  0;1.501930;0.000173;0.000000;0.00
340;  0;1.501954;0.000149;0.000000;0.00
350;  0;1.501974;0.000129;0.000000;0.00
360;  0;1.501994;0.000109;0.000000;-0.00
370;  0;1.502014;0.000089;0.000000;-0.00
380;  0;1.502034;0.000069;0.000000;-0.00
390;  0;1.502046;0.000057;0.000000;-0.00
400;  0;1.502056;0.000047;0.000000;-0.00
410;  0;1.502066;0.000037;0.000000;-0.00
420;  0;1.502076;0.000027;0.000000;-0.00
430;  0;1.502086;0.000017;0.000000;-0.00
440;  0;1.502096;0.000007;0.000000;-0.00
450;  0;1.502103;0.000000;0.000000;0.00
460;  0;1.502103;0.000000;0.000000;0.00
470;  0;1.502103;0.000000;0.000000;0.00
480;  0;1.502103;0.000000;0.000000;0.00
490;  0;1.502103;0.000000;0.000000;0.00
500;  0;1.502103;0.000000;0.000000;0.00
