 80;  0;0.724238;0.531606;0.000000;22.85
 80;  8;0.724238;0.531606;0.000000;22.85
 80; 16;0.724238;0.531606;0.000000;22.85
 80; 24;0.724238;0.531606;0.000000;22.85
 80; 32;0.724238;0.531606;0.000000;22.85
 80; 40;0.724238;0.531606;0.000000;22.85
 80; 48;0.724238;0.531606;0.000000;22.85
 80; 56;0.724238;0.531606;0.000000;22.85
 80; 64;0.724238;0.531606;0.000000;22.85
 80; 72;0.724238;0.531606;0.000000;22.85
 80; 80;0.724238;0.531606;0.000000;22.85
 80;392;0.724238;0.531600;0.000006;22.84
 80;400;0.724238;0.531606;0.000000;22.85
