0.01520000,35.22810000
0.15150000,35.22810000
0.31310000,35.08770000
0.47980000,35.08770000
0.65660000,34.80700000
0.83330000,34.80700000
0.98990000,34.52630000
1.16670000,34.52630000
1.36360000,34.24560000
1.53540000,33.96490000
1.68180000,33.54390000
1.84850000,33.40350000
2.00510000,33.12280000
2.16160000,32.70180000
2.34340000,32.14040000
2.51520000,31.15790000
2.69700000,30.17540000
2.86360000,28.91230000
3.01520000,27.64910000
3.19700000,25.96490000
3.34850000,24.28070000
3.47470000,22.03510000
3.60610000,19.92980000
3.72220000,17.68420000
3.83330000,15.29820000
3.92420000,12.77190000
4.01010000,10.10530000
4.09600000,7.71930000
4.17680000,4.63160000
4.23740000,2.24560000
4.28790000,0.42110000
